timestamp,src_ip,dst_ip,src_port,dst_port,protocol,prediction,risk_score
2026-04-25 14:56:07,192.168.1.15,8.8.8.8,60333,80,tcp,ATTACK,0.5238
2026-04-25 14:56:08,192.168.1.10,192.168.1.1,60333,443,tcp,NORMAL,0.2335
2026-04-25 14:56:09,172.16.0.8,192.168.1.1,51820,53,udp,ATTACK,0.8894
2026-04-25 14:56:10,10.0.0.22,8.8.8.8,60333,3389,udp,NORMAL,0.6758
2026-04-25 14:56:11,192.168.1.10,8.8.8.8,60333,3389,icmp,ATTACK,0.5459
2026-04-25 14:56:12,10.0.0.22,192.168.1.1,0,22,icmp,NORMAL,0.4898
2026-04-25 14:56:13,10.0.0.22,1.1.1.1,51820,53,tcp,NORMAL,0.5514
2026-04-25 14:56:14,192.168.1.15,10.0.0.1,51820,3389,icmp,NORMAL,0.1142
2026-04-25 14:56:15,192.168.1.10,10.0.0.1,0,22,icmp,ATTACK,0.5255
2026-04-25 14:56:16,10.0.0.22,1.1.1.1,44321,443,udp,ATTACK,0.0761
2026-04-25 14:56:17,192.168.1.10,1.1.1.1,44321,53,tcp,ATTACK,0.723
2026-04-25 14:56:18,192.168.1.10,10.0.0.1,0,443,icmp,ATTACK,0.2014
2026-04-25 14:56:19,192.168.1.15,1.1.1.1,0,53,tcp,NORMAL,0.6422
2026-04-25 14:56:20,192.168.1.10,1.1.1.1,60333,80,udp,NORMAL,0.7004
2026-04-25 14:56:21,192.168.1.10,1.1.1.1,51820,53,tcp,NORMAL,0.6388
2026-04-25 14:56:22,192.168.1.10,192.168.1.1,44321,53,udp,NORMAL,0.6756
2026-04-25 14:56:23,192.168.1.10,1.1.1.1,51820,53,tcp,NORMAL,0.8403
2026-04-25 14:56:24,172.16.0.8,1.1.1.1,0,80,udp,NORMAL,0.3577
2026-04-25 14:56:25,192.168.1.10,8.8.8.8,51820,3389,icmp,ATTACK,0.1548
2026-04-25 14:56:26,10.0.0.22,192.168.1.1,44321,3389,icmp,NORMAL,0.2405
2026-04-25 14:56:27,192.168.1.10,8.8.8.8,60333,3389,udp,NORMAL,0.7023
2026-04-25 14:56:28,192.168.1.15,10.0.0.1,60333,22,udp,NORMAL,0.1042
2026-04-25 14:56:29,192.168.1.15,1.1.1.1,0,53,icmp,NORMAL,0.1755
2026-04-25 14:56:30,192.168.1.10,8.8.8.8,44321,22,icmp,NORMAL,0.9144
2026-04-25 14:56:31,192.168.1.15,8.8.8.8,60333,53,udp,NORMAL,0.4027
2026-04-25 14:56:32,172.16.0.8,1.1.1.1,0,22,icmp,NORMAL,0.1287
2026-04-25 14:56:33,192.168.1.10,192.168.1.1,44321,443,tcp,NORMAL,0.7214
2026-04-25 14:56:34,192.168.1.10,1.1.1.1,44321,53,icmp,NORMAL,0.1948
2026-04-25 14:56:35,192.168.1.15,8.8.8.8,0,53,tcp,NORMAL,0.7567
2026-04-25 14:56:36,192.168.1.10,1.1.1.1,0,3389,udp,ATTACK,0.0721
2026-04-25 14:56:37,192.168.1.10,1.1.1.1,0,443,tcp,NORMAL,0.1159
2026-04-25 14:56:38,192.168.1.10,192.168.1.1,0,22,tcp,NORMAL,0.2827
2026-04-25 14:56:39,172.16.0.8,1.1.1.1,0,53,udp,ATTACK,0.3055
2026-04-25 14:56:40,172.16.0.8,10.0.0.1,0,53,tcp,NORMAL,0.5529
2026-04-25 14:56:41,172.16.0.8,8.8.8.8,44321,3389,udp,NORMAL,0.4273
2026-04-25 14:56:42,192.168.1.15,1.1.1.1,0,3389,tcp,ATTACK,0.7924
2026-04-25 14:56:43,192.168.1.10,1.1.1.1,44321,80,icmp,NORMAL,0.3316
2026-04-25 14:56:44,192.168.1.10,10.0.0.1,44321,80,icmp,NORMAL,0.7855
2026-04-25 14:56:45,10.0.0.22,10.0.0.1,44321,443,udp,NORMAL,0.229
2026-04-25 14:56:46,10.0.0.22,8.8.8.8,44321,443,tcp,ATTACK,0.3017
2026-04-25 14:56:47,10.0.0.22,8.8.8.8,44321,80,udp,ATTACK,0.901
2026-04-25 14:56:48,192.168.1.15,1.1.1.1,60333,53,tcp,NORMAL,0.8061
2026-04-25 14:56:49,172.16.0.8,1.1.1.1,44321,53,tcp,ATTACK,0.3225
2026-04-25 14:56:50,10.0.0.22,1.1.1.1,0,443,udp,ATTACK,0.2558
2026-04-25 14:56:51,192.168.1.10,192.168.1.1,60333,53,udp,ATTACK,0.6345
2026-04-25 14:56:52,172.16.0.8,8.8.8.8,51820,443,icmp,NORMAL,0.5304
2026-04-25 14:56:53,10.0.0.22,10.0.0.1,0,80,icmp,NORMAL,0.4182
2026-04-25 14:56:54,10.0.0.22,1.1.1.1,0,53,icmp,NORMAL,0.3648
2026-04-25 14:56:55,172.16.0.8,10.0.0.1,44321,53,udp,ATTACK,0.8599
2026-04-25 14:56:56,192.168.1.15,10.0.0.1,0,53,udp,NORMAL,0.1917
2026-04-25 14:56:57,172.16.0.8,10.0.0.1,60333,3389,tcp,NORMAL,0.3794
2026-04-25 14:56:58,172.16.0.8,1.1.1.1,44321,53,udp,ATTACK,0.6682
2026-04-25 14:56:59,192.168.1.10,1.1.1.1,44321,22,icmp,ATTACK,0.5939
2026-04-25 14:57:00,192.168.1.15,8.8.8.8,44321,443,icmp,ATTACK,0.3172
2026-04-25 14:57:01,192.168.1.10,1.1.1.1,0,3389,tcp,NORMAL,0.4632
2026-04-25 14:57:02,192.168.1.10,192.168.1.1,44321,443,tcp,ATTACK,0.1608
2026-04-25 14:57:03,10.0.0.22,8.8.8.8,44321,443,tcp,NORMAL,0.554
2026-04-25 14:57:04,172.16.0.8,8.8.8.8,44321,3389,tcp,ATTACK,0.4705
2026-04-25 14:57:05,192.168.1.15,10.0.0.1,60333,22,icmp,ATTACK,0.0941
2026-04-25 14:57:06,172.16.0.8,192.168.1.1,0,80,icmp,NORMAL,0.3552
2026-04-25 14:57:07,192.168.1.10,10.0.0.1,60333,53,tcp,NORMAL,0.2486
2026-04-25 14:57:08,192.168.1.10,10.0.0.1,51820,53,udp,ATTACK,0.1007
2026-04-25 14:57:09,10.0.0.22,8.8.8.8,44321,443,icmp,ATTACK,0.3511
2026-04-25 14:57:10,192.168.1.10,1.1.1.1,60333,80,udp,NORMAL,0.4259
2026-04-25 14:57:11,10.0.0.22,8.8.8.8,51820,3389,tcp,NORMAL,0.4342
2026-04-25 14:57:12,172.16.0.8,10.0.0.1,51820,80,icmp,NORMAL,0.621
2026-04-25 14:57:13,192.168.1.10,192.168.1.1,51820,3389,tcp,ATTACK,0.2135
2026-04-25 14:57:14,172.16.0.8,192.168.1.1,60333,22,udp,NORMAL,0.1467
2026-04-25 14:57:15,192.168.1.10,10.0.0.1,60333,22,icmp,NORMAL,0.7302
2026-04-25 14:57:16,10.0.0.22,192.168.1.1,0,53,tcp,ATTACK,0.3367
2026-04-25 14:57:17,172.16.0.8,10.0.0.1,51820,53,udp,NORMAL,0.2702
2026-04-25 14:57:18,10.0.0.22,192.168.1.1,0,443,icmp,NORMAL,0.7561
2026-04-25 14:57:19,192.168.1.15,8.8.8.8,51820,80,icmp,ATTACK,0.199
2026-04-25 14:57:20,192.168.1.15,8.8.8.8,51820,3389,tcp,NORMAL,0.3043
2026-04-25 14:57:21,10.0.0.22,192.168.1.1,51820,22,icmp,NORMAL,0.2791
2026-04-25 14:57:22,172.16.0.8,1.1.1.1,44321,443,udp,ATTACK,0.9482
2026-04-25 14:57:23,172.16.0.8,8.8.8.8,44321,80,icmp,ATTACK,0.4298
2026-04-25 14:57:24,192.168.1.15,10.0.0.1,44321,53,tcp,NORMAL,0.8682
2026-04-25 14:57:25,192.168.1.10,1.1.1.1,51820,443,tcp,ATTACK,0.9001
2026-04-25 14:57:26,172.16.0.8,1.1.1.1,51820,443,udp,ATTACK,0.058
2026-04-25 14:57:27,10.0.0.22,192.168.1.1,51820,80,udp,NORMAL,0.5929
2026-04-25 14:57:28,192.168.1.10,10.0.0.1,51820,22,udp,NORMAL,0.0815
2026-04-25 14:57:29,192.168.1.15,8.8.8.8,60333,22,udp,NORMAL,0.8011
2026-04-25 14:57:30,10.0.0.22,1.1.1.1,0,22,tcp,NORMAL,0.495
2026-04-25 14:57:31,192.168.1.10,8.8.8.8,0,80,udp,NORMAL,0.327
2026-04-25 14:57:32,192.168.1.10,192.168.1.1,44321,3389,udp,NORMAL,0.5497
2026-04-25 14:57:33,10.0.0.22,192.168.1.1,51820,3389,udp,NORMAL,0.3869
2026-04-25 14:57:34,172.16.0.8,1.1.1.1,51820,3389,udp,ATTACK,0.2918
2026-04-25 14:57:35,192.168.1.10,8.8.8.8,0,53,udp,NORMAL,0.3988
2026-04-25 14:57:36,192.168.1.10,192.168.1.1,44321,80,icmp,NORMAL,0.2605
2026-04-25 14:57:37,192.168.1.10,192.168.1.1,44321,53,tcp,ATTACK,0.4746
2026-04-25 14:57:38,10.0.0.22,1.1.1.1,51820,3389,tcp,NORMAL,0.3053
2026-04-25 14:57:39,192.168.1.15,192.168.1.1,0,80,icmp,NORMAL,0.5994
2026-04-25 14:57:40,192.168.1.10,1.1.1.1,51820,443,tcp,ATTACK,0.534
2026-04-25 14:57:41,192.168.1.15,8.8.8.8,51820,80,udp,ATTACK,0.8185
2026-04-25 14:57:42,192.168.1.15,8.8.8.8,44321,53,tcp,ATTACK,0.1185
2026-04-25 14:57:43,10.0.0.22,10.0.0.1,51820,80,udp,NORMAL,0.2043
2026-04-25 14:57:44,192.168.1.15,10.0.0.1,60333,80,icmp,NORMAL,0.6095
2026-04-25 14:57:45,10.0.0.22,1.1.1.1,60333,3389,udp,NORMAL,0.3974
2026-04-25 14:57:46,172.16.0.8,1.1.1.1,44321,22,udp,NORMAL,0.3111
2026-04-25 14:57:47,10.0.0.22,1.1.1.1,60333,3389,udp,ATTACK,0.6793
2026-04-25 14:57:48,192.168.1.15,1.1.1.1,0,443,icmp,NORMAL,0.2732
2026-04-25 14:57:49,192.168.1.15,8.8.8.8,0,22,tcp,NORMAL,0.1726
2026-04-25 14:57:50,192.168.1.10,1.1.1.1,60333,3389,udp,NORMAL,0.4169
2026-04-25 14:57:51,192.168.1.10,1.1.1.1,60333,22,tcp,NORMAL,0.1012
2026-04-25 14:57:52,172.16.0.8,10.0.0.1,0,80,icmp,NORMAL,0.4426
2026-04-25 14:57:53,172.16.0.8,10.0.0.1,51820,443,icmp,NORMAL,0.6784
2026-04-25 14:57:54,172.16.0.8,8.8.8.8,44321,443,icmp,NORMAL,0.4484
2026-04-25 14:57:55,192.168.1.10,192.168.1.1,60333,22,icmp,ATTACK,0.3336
2026-04-25 14:57:56,172.16.0.8,192.168.1.1,44321,53,tcp,NORMAL,0.7593
2026-04-25 14:57:57,192.168.1.15,192.168.1.1,0,443,icmp,NORMAL,0.0948
2026-04-25 14:57:58,192.168.1.15,8.8.8.8,51820,443,tcp,NORMAL,0.6645
2026-04-25 14:57:59,10.0.0.22,10.0.0.1,51820,22,tcp,NORMAL,0.3269
2026-04-25 14:58:00,192.168.1.10,8.8.8.8,44321,53,icmp,NORMAL,0.055
2026-04-25 14:58:01,172.16.0.8,8.8.8.8,44321,53,icmp,NORMAL,0.6144
2026-04-25 14:58:02,172.16.0.8,10.0.0.1,60333,80,icmp,NORMAL,0.3485
2026-04-25 14:58:03,192.168.1.10,1.1.1.1,0,443,udp,ATTACK,0.5564
2026-04-25 14:58:04,192.168.1.15,1.1.1.1,51820,3389,tcp,ATTACK,0.4459
2026-04-25 14:58:05,10.0.0.22,10.0.0.1,44321,3389,udp,ATTACK,0.5228
2026-04-25 14:58:06,172.16.0.8,10.0.0.1,51820,80,icmp,NORMAL,0.5735
2026-04-25 14:58:07,172.16.0.8,8.8.8.8,0,3389,icmp,NORMAL,0.8575
2026-04-25 14:58:08,172.16.0.8,8.8.8.8,44321,22,tcp,ATTACK,0.8485
2026-04-25 14:58:09,192.168.1.15,10.0.0.1,51820,22,udp,NORMAL,0.5969
2026-04-25 14:58:10,192.168.1.10,8.8.8.8,0,22,icmp,ATTACK,0.6487
2026-04-25 14:58:11,192.168.1.15,1.1.1.1,51820,443,tcp,ATTACK,0.1731
2026-04-25 14:58:12,192.168.1.10,8.8.8.8,0,3389,icmp,NORMAL,0.3839
2026-04-25 14:58:13,172.16.0.8,8.8.8.8,60333,53,icmp,NORMAL,0.5921
2026-04-25 14:58:14,192.168.1.15,10.0.0.1,51820,443,udp,NORMAL,0.2687
2026-04-25 14:58:15,192.168.1.10,10.0.0.1,0,22,icmp,NORMAL,0.4633
2026-04-25 14:58:16,10.0.0.22,8.8.8.8,44321,80,udp,NORMAL,0.4572
2026-04-25 14:58:17,192.168.1.15,192.168.1.1,44321,3389,tcp,NORMAL,0.5472
2026-04-25 14:58:18,192.168.1.10,10.0.0.1,44321,80,udp,NORMAL,0.2488
2026-04-25 14:58:19,192.168.1.15,8.8.8.8,0,443,tcp,NORMAL,0.5376
2026-04-25 14:58:20,192.168.1.10,192.168.1.1,0,3389,tcp,NORMAL,0.887
2026-04-25 14:58:21,172.16.0.8,10.0.0.1,44321,3389,tcp,ATTACK,0.2055
2026-04-25 14:58:23,192.168.1.10,10.0.0.1,44321,53,tcp,ATTACK,0.3362
2026-04-25 14:58:24,172.16.0.8,1.1.1.1,0,53,tcp,ATTACK,0.6009
2026-04-25 14:58:25,172.16.0.8,192.168.1.1,51820,443,icmp,ATTACK,0.7041
2026-04-25 14:58:26,172.16.0.8,192.168.1.1,0,80,tcp,NORMAL,0.5681
2026-04-25 14:58:27,10.0.0.22,1.1.1.1,0,53,tcp,NORMAL,0.8299
2026-04-25 14:58:28,10.0.0.22,10.0.0.1,51820,22,tcp,NORMAL,0.1215
2026-04-25 14:58:29,10.0.0.22,10.0.0.1,0,80,tcp,NORMAL,0.0921
2026-04-25 14:58:30,10.0.0.22,192.168.1.1,51820,53,udp,NORMAL,0.2293
2026-04-25 14:58:31,10.0.0.22,10.0.0.1,44321,3389,tcp,NORMAL,0.7357
2026-04-25 14:58:32,192.168.1.10,10.0.0.1,0,53,udp,ATTACK,0.5555
2026-04-25 14:58:33,172.16.0.8,1.1.1.1,51820,22,udp,NORMAL,0.2536
2026-04-25 14:58:34,172.16.0.8,10.0.0.1,51820,22,udp,NORMAL,0.7579
2026-04-25 14:58:35,172.16.0.8,1.1.1.1,0,22,tcp,NORMAL,0.2733
2026-04-25 14:58:36,10.0.0.22,10.0.0.1,44321,22,udp,NORMAL,0.2706
2026-04-25 14:58:37,192.168.1.15,8.8.8.8,60333,22,udp,ATTACK,0.6018
2026-04-25 14:58:38,10.0.0.22,8.8.8.8,51820,80,udp,NORMAL,0.0552
2026-04-25 14:58:39,10.0.0.22,192.168.1.1,0,53,udp,NORMAL,0.1045
2026-04-25 14:58:40,10.0.0.22,10.0.0.1,44321,3389,tcp,NORMAL,0.1507
2026-04-25 14:58:41,192.168.1.15,1.1.1.1,51820,443,icmp,ATTACK,0.518
2026-04-25 14:58:42,192.168.1.10,8.8.8.8,0,3389,udp,ATTACK,0.4142
2026-04-25 14:58:43,172.16.0.8,10.0.0.1,0,3389,icmp,NORMAL,0.4405
2026-04-25 14:58:44,10.0.0.22,10.0.0.1,0,80,udp,NORMAL,0.1785
2026-04-25 14:58:45,192.168.1.15,10.0.0.1,51820,443,icmp,NORMAL,0.5968
2026-04-25 14:58:46,192.168.1.10,1.1.1.1,0,3389,icmp,NORMAL,0.3651
2026-04-25 14:58:47,192.168.1.10,10.0.0.1,51820,53,udp,NORMAL,0.0554
2026-04-25 14:58:48,192.168.1.10,1.1.1.1,44321,22,udp,NORMAL,0.766
2026-04-25 14:58:49,192.168.1.15,192.168.1.1,60333,80,icmp,ATTACK,0.0705
2026-04-25 14:58:50,10.0.0.22,8.8.8.8,60333,3389,icmp,NORMAL,0.5884
2026-04-25 14:58:51,172.16.0.8,192.168.1.1,51820,3389,tcp,ATTACK,0.2539
2026-04-25 14:58:52,192.168.1.10,8.8.8.8,60333,80,icmp,ATTACK,0.6631
2026-04-25 14:58:53,192.168.1.10,192.168.1.1,51820,22,tcp,NORMAL,0.5209
2026-04-25 14:58:54,192.168.1.15,10.0.0.1,0,443,tcp,NORMAL,0.1536
2026-04-25 14:58:55,172.16.0.8,8.8.8.8,51820,443,tcp,NORMAL,0.2236
2026-04-25 14:58:56,192.168.1.10,10.0.0.1,51820,80,udp,NORMAL,0.5059
2026-04-25 14:58:57,172.16.0.8,10.0.0.1,51820,53,tcp,ATTACK,0.789
2026-04-25 14:58:58,192.168.1.15,10.0.0.1,44321,443,icmp,NORMAL,0.8929
2026-04-25 14:58:59,192.168.1.10,8.8.8.8,51820,80,udp,NORMAL,0.5448
2026-04-25 14:59:00,172.16.0.8,10.0.0.1,60333,53,udp,NORMAL,0.8389
2026-04-25 14:59:01,10.0.0.22,8.8.8.8,0,443,icmp,NORMAL,0.3028
2026-04-25 14:59:02,192.168.1.10,192.168.1.1,60333,80,icmp,NORMAL,0.2994
2026-04-25 14:59:03,192.168.1.10,10.0.0.1,44321,53,tcp,NORMAL,0.4895
2026-04-25 14:59:04,192.168.1.15,10.0.0.1,51820,22,udp,NORMAL,0.6429
2026-04-25 14:59:05,192.168.1.15,1.1.1.1,0,80,tcp,NORMAL,0.8588
2026-04-25 14:59:06,192.168.1.15,8.8.8.8,0,443,icmp,ATTACK,0.2352
2026-04-25 14:59:07,192.168.1.10,1.1.1.1,0,3389,tcp,NORMAL,0.6649
2026-04-25 14:59:08,192.168.1.15,1.1.1.1,51820,3389,icmp,NORMAL,0.3498
2026-04-25 14:59:09,192.168.1.15,8.8.8.8,51820,22,udp,NORMAL,0.0811
2026-04-25 14:59:10,192.168.1.15,1.1.1.1,51820,443,icmp,NORMAL,0.4723
2026-04-25 14:59:11,10.0.0.22,192.168.1.1,60333,80,icmp,NORMAL,0.1236
2026-04-25 14:59:12,10.0.0.22,192.168.1.1,44321,443,udp,ATTACK,0.268
2026-04-25 14:59:13,10.0.0.22,8.8.8.8,0,80,icmp,NORMAL,0.8464
2026-04-25 14:59:14,172.16.0.8,1.1.1.1,60333,53,udp,NORMAL,0.3678
2026-04-25 14:59:15,10.0.0.22,8.8.8.8,0,443,tcp,ATTACK,0.8288
2026-04-25 14:59:16,192.168.1.15,1.1.1.1,60333,53,tcp,ATTACK,0.5574
2026-04-25 14:59:17,192.168.1.10,1.1.1.1,60333,443,udp,NORMAL,0.5491
2026-04-25 14:59:18,192.168.1.10,1.1.1.1,44321,443,udp,NORMAL,0.7633
2026-04-25 14:59:19,192.168.1.15,192.168.1.1,0,53,udp,ATTACK,0.5245
2026-04-25 14:59:20,192.168.1.15,192.168.1.1,60333,80,tcp,NORMAL,0.6048
2026-04-25 14:59:21,10.0.0.22,1.1.1.1,51820,22,udp,NORMAL,0.8553
2026-04-25 14:59:22,192.168.1.10,192.168.1.1,51820,53,icmp,NORMAL,0.5899
2026-04-25 14:59:23,192.168.1.10,8.8.8.8,44321,53,udp,NORMAL,0.1862
2026-04-25 14:59:24,10.0.0.22,192.168.1.1,60333,22,udp,NORMAL,0.4011
2026-04-25 14:59:25,192.168.1.15,8.8.8.8,51820,443,tcp,ATTACK,0.1667
2026-04-25 14:59:26,192.168.1.15,192.168.1.1,44321,80,udp,ATTACK,0.7255
2026-04-25 14:59:27,192.168.1.15,192.168.1.1,0,22,tcp,NORMAL,0.108
2026-04-25 14:59:28,10.0.0.22,10.0.0.1,51820,80,icmp,NORMAL,0.5501
2026-04-25 14:59:29,10.0.0.22,8.8.8.8,0,443,udp,ATTACK,0.3486
2026-04-25 14:59:30,192.168.1.10,10.0.0.1,0,53,tcp,ATTACK,0.3976
2026-04-25 14:59:31,192.168.1.15,10.0.0.1,0,80,icmp,ATTACK,0.242
2026-04-25 14:59:32,192.168.1.10,1.1.1.1,44321,22,tcp,NORMAL,0.4059
2026-04-25 14:59:33,10.0.0.22,8.8.8.8,44321,443,icmp,NORMAL,0.1223
2026-04-25 14:59:34,192.168.1.10,192.168.1.1,60333,443,tcp,NORMAL,0.8077
2026-04-25 14:59:35,172.16.0.8,1.1.1.1,0,3389,udp,ATTACK,0.2982
2026-04-25 14:59:36,192.168.1.10,8.8.8.8,0,53,icmp,NORMAL,0.5757
2026-04-25 14:59:37,172.16.0.8,192.168.1.1,44321,22,tcp,NORMAL,0.4376
2026-04-25 14:59:38,192.168.1.15,8.8.8.8,60333,3389,tcp,NORMAL,0.2446
2026-04-25 14:59:39,192.168.1.15,1.1.1.1,0,22,tcp,ATTACK,0.5387
2026-04-25 14:59:40,192.168.1.10,192.168.1.1,60333,3389,udp,ATTACK,0.7856
2026-04-25 14:59:41,10.0.0.22,8.8.8.8,60333,53,udp,ATTACK,0.7056
2026-04-25 14:59:42,192.168.1.15,192.168.1.1,44321,80,tcp,NORMAL,0.3171
2026-04-25 14:59:43,10.0.0.22,192.168.1.1,60333,53,tcp,NORMAL,0.8113
2026-04-25 14:59:44,192.168.1.15,8.8.8.8,60333,3389,tcp,NORMAL,0.3771
2026-04-25 14:59:45,10.0.0.22,1.1.1.1,51820,22,tcp,ATTACK,0.6431
2026-04-25 14:59:46,192.168.1.15,192.168.1.1,0,53,icmp,NORMAL,0.5588
2026-04-25 14:59:47,10.0.0.22,192.168.1.1,0,443,tcp,ATTACK,0.6782
2026-04-25 14:59:48,10.0.0.22,1.1.1.1,51820,22,icmp,NORMAL,0.9285
2026-04-25 14:59:49,172.16.0.8,10.0.0.1,0,53,udp,NORMAL,0.3968
2026-04-25 14:59:50,172.16.0.8,1.1.1.1,0,22,icmp,NORMAL,0.8791
2026-04-25 14:59:51,192.168.1.10,10.0.0.1,60333,22,icmp,ATTACK,0.153
2026-04-25 14:59:52,10.0.0.22,8.8.8.8,44321,443,udp,ATTACK,0.7297
2026-04-25 14:59:53,172.16.0.8,192.168.1.1,0,53,tcp,NORMAL,0.7525
2026-04-25 14:59:54,192.168.1.10,8.8.8.8,60333,53,icmp,NORMAL,0.3346
2026-04-25 14:59:55,192.168.1.10,1.1.1.1,44321,22,udp,ATTACK,0.7123
2026-04-25 14:59:56,172.16.0.8,192.168.1.1,60333,3389,tcp,NORMAL,0.8062
2026-04-25 14:59:57,192.168.1.15,10.0.0.1,60333,53,udp,ATTACK,0.4485
2026-04-25 14:59:58,10.0.0.22,192.168.1.1,0,22,icmp,NORMAL,0.6379
2026-04-25 14:59:59,192.168.1.10,8.8.8.8,0,80,tcp,NORMAL,0.727
2026-04-25 15:00:00,192.168.1.15,10.0.0.1,44321,3389,tcp,ATTACK,0.5812
2026-04-25 15:00:01,10.0.0.22,10.0.0.1,60333,53,udp,NORMAL,0.6592
2026-04-25 15:00:02,10.0.0.22,10.0.0.1,51820,22,tcp,ATTACK,0.0528
2026-04-25 15:00:03,192.168.1.15,8.8.8.8,60333,80,udp,NORMAL,0.8855
2026-04-25 15:00:04,172.16.0.8,192.168.1.1,51820,22,tcp,NORMAL,0.1357
2026-04-25 15:00:05,10.0.0.22,8.8.8.8,60333,53,udp,ATTACK,0.1647
2026-04-25 15:00:06,10.0.0.22,8.8.8.8,60333,3389,icmp,ATTACK,0.4983
2026-04-25 15:00:07,192.168.1.10,1.1.1.1,44321,80,udp,NORMAL,0.1831
2026-04-25 15:00:08,192.168.1.10,8.8.8.8,44321,443,tcp,NORMAL,0.6702
2026-04-25 15:00:09,10.0.0.22,10.0.0.1,0,80,icmp,NORMAL,0.4866
2026-04-25 15:00:10,192.168.1.15,10.0.0.1,51820,3389,tcp,NORMAL,0.8117
2026-04-25 15:00:11,172.16.0.8,10.0.0.1,44321,80,icmp,NORMAL,0.6851
2026-04-25 15:00:12,192.168.1.15,1.1.1.1,0,443,tcp,NORMAL,0.578
2026-04-25 15:00:13,172.16.0.8,10.0.0.1,0,443,tcp,NORMAL,0.6299
2026-04-25 15:00:14,172.16.0.8,8.8.8.8,60333,80,icmp,ATTACK,0.8012
2026-04-25 15:00:15,10.0.0.22,192.168.1.1,51820,443,icmp,NORMAL,0.6714
2026-04-25 15:00:16,192.168.1.10,1.1.1.1,60333,443,udp,ATTACK,0.2876
2026-04-25 15:00:17,172.16.0.8,1.1.1.1,60333,3389,udp,NORMAL,0.8175
2026-04-25 15:00:18,192.168.1.10,192.168.1.1,51820,53,udp,NORMAL,0.4145
2026-04-25 15:00:19,192.168.1.15,10.0.0.1,51820,3389,icmp,ATTACK,0.2757
2026-04-25 15:00:20,192.168.1.10,10.0.0.1,0,22,icmp,NORMAL,0.6485
2026-04-25 15:00:21,10.0.0.22,192.168.1.1,51820,22,udp,NORMAL,0.1726
2026-04-25 15:00:22,10.0.0.22,8.8.8.8,44321,443,udp,NORMAL,0.675
2026-04-25 15:00:23,10.0.0.22,10.0.0.1,44321,22,icmp,ATTACK,0.7021
2026-04-25 15:00:24,192.168.1.15,192.168.1.1,44321,53,tcp,NORMAL,0.2431
2026-04-25 15:00:25,172.16.0.8,192.168.1.1,51820,80,tcp,NORMAL,0.7401
2026-04-25 15:00:26,192.168.1.15,192.168.1.1,0,3389,icmp,NORMAL,0.3626
2026-04-25 15:00:27,10.0.0.22,192.168.1.1,44321,80,udp,NORMAL,0.2709
2026-04-25 15:00:28,10.0.0.22,1.1.1.1,60333,3389,udp,NORMAL,0.0739
2026-04-25 15:00:29,172.16.0.8,8.8.8.8,44321,53,tcp,ATTACK,0.7254
2026-04-25 15:00:30,172.16.0.8,192.168.1.1,51820,443,icmp,NORMAL,0.5485
2026-04-25 15:00:31,172.16.0.8,8.8.8.8,60333,443,tcp,ATTACK,0.2305
2026-04-25 15:00:32,172.16.0.8,1.1.1.1,60333,80,icmp,NORMAL,0.5177
2026-04-25 15:00:33,172.16.0.8,10.0.0.1,0,3389,udp,NORMAL,0.0854
2026-04-25 15:00:34,172.16.0.8,192.168.1.1,60333,53,tcp,NORMAL,0.1129
2026-04-25 15:00:35,172.16.0.8,8.8.8.8,60333,3389,tcp,NORMAL,0.3369
2026-04-25 15:00:36,172.16.0.8,8.8.8.8,44321,3389,icmp,NORMAL,0.8538
2026-04-25 15:00:37,192.168.1.15,10.0.0.1,51820,53,icmp,NORMAL,0.2071
2026-04-25 15:00:38,192.168.1.15,1.1.1.1,44321,53,tcp,NORMAL,0.7722
2026-04-25 15:00:39,10.0.0.22,8.8.8.8,44321,53,icmp,NORMAL,0.4863
2026-04-25 15:00:40,192.168.1.15,8.8.8.8,51820,443,icmp,NORMAL,0.5296
2026-04-25 15:00:41,10.0.0.22,192.168.1.1,44321,443,icmp,ATTACK,0.3086
2026-04-25 15:00:42,192.168.1.15,8.8.8.8,60333,443,udp,NORMAL,0.3753
2026-04-25 15:00:43,192.168.1.15,8.8.8.8,0,53,icmp,NORMAL,0.4
2026-04-25 15:00:44,192.168.1.10,10.0.0.1,0,80,tcp,NORMAL,0.5213
2026-04-25 15:00:45,172.16.0.8,8.8.8.8,44321,22,tcp,NORMAL,0.3168
2026-04-25 15:00:46,192.168.1.15,8.8.8.8,60333,443,icmp,NORMAL,0.5973
2026-04-25 15:00:47,172.16.0.8,8.8.8.8,60333,53,tcp,NORMAL,0.3035
2026-04-25 15:00:48,192.168.1.15,10.0.0.1,51820,53,tcp,ATTACK,0.613
2026-04-25 15:00:49,192.168.1.10,10.0.0.1,0,22,udp,NORMAL,0.0549
2026-04-25 15:00:50,172.16.0.8,192.168.1.1,0,3389,icmp,NORMAL,0.8839
2026-04-25 15:00:51,192.168.1.15,1.1.1.1,60333,80,icmp,ATTACK,0.5154
2026-04-25 15:00:52,192.168.1.10,192.168.1.1,51820,3389,icmp,NORMAL,0.5281
2026-04-25 15:00:53,10.0.0.22,192.168.1.1,44321,443,udp,ATTACK,0.41
2026-04-25 15:00:54,172.16.0.8,8.8.8.8,51820,53,tcp,ATTACK,0.5564
